Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/p/C_vFV0xS4Ud/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
18000478589211944,2077790161,,skinsoulbrightening_ciamis,Anis,0,0,0,02/12/2024 5:41,,,,
17986570541422702,1949017272,,elisafiruskhan,Aku amin donkk❤️❤️❤️,0,0,0,02/12/2024 5:45,,,,
18089248465408926,1601121421,,edimaju_furniture,Amin,0,0,0,02/12/2024 5:46,,,,
18014196245141529,177677616,,nurhymalaka,Bismillah ☝️,0,0,0,02/12/2024 5:46,,,,
17933178485714674,2056715374,,sitaraffa,MasyaAllah.. Salam perubahan ka @dianpelangi ☝🥰🥰,0,0,0,02/12/2024 5:48,,,,
17996507093443309,1988728211,,keiy_cloth.31,01🔥,0,0,0,02/12/2024 5:50,,,,
18077510773452166,1988728211,,keiy_cloth.31,❤️❤️😍😍,0,0,0,02/12/2024 5:51,,,,
17900972603945789,462457983,,lovianabyrne,"Saya juga pilih Abah @aniesbaswedan  dan @cakiminow 🔥🙌❤

Semoga Allah ridho beliau memimpin negri ini,, semoga pemilu ini benar2 jujur dan adil ! InsyaaAllah AMIN menang 👌🏻☝🏻",0,0,0,02/12/2024 5:51,,,,
18118324105315308,477345648,,mimiesoedirman,Berkelaasssss🔥🔥 dan cerdas,0,0,0,02/12/2024 5:53,,,,
17923186088840444,1541493289,,afifah_istiawan,"Bismillah....salam perubahan utk Indonesia merdeka,adil dan makmur,sejahtera dg Ridho Allah, Amin....Aamiin,InsyaAalah👍☝️",0,0,0,02/12/2024 5:53,,,,
18045854794609567,7944592809,,vivit1006,Aminnnnn ☝🏻☝🏻☝🏻☝🏻,0,0,0,02/12/2024 5:56,,,,
18045925216611499,5329732639,,istyo_,Aku dr awal ttp pk Anis smg trpilih Alloh Ridhohi jd Presiden yg amanah jujur Takwa  agsmanya mnjlnkn Ibadahnya  Aamijn pemimpin Presidennya pk Anis😍😍😍,0,0,0,02/12/2024 5:57,,,,
18015191948289704,1328380731,,ssulist,😘🤗☝️,0,0,0,02/12/2024 5:57,,,,
17883224958001556,2945639259,,_djeeyou,"Tetap jaga tps sampai ke kecamatan semua teman2 ,asli setakut itu dgn kecurangan masif dibanding 2019 😭😭",0,0,0,02/12/2024 5:58,,,,
18308206762120989,1923647282,,drg.afifahannisa,Aamiiiin ya Allah,1,0,0,02/12/2024 5:59,,,,
18013947629137662,5461880762,,astridfnny,Waaah kereeen🔥🔥,0,0,0,02/12/2024 5:59,,,,
17852896275119247,3664641165,,tazkyarrahbini,"Negeri kita ga cuma butuh makan. Tp butuh perubahan. Klo merdeka insyaallah , gampang untuk cr makan. Bismillah anak abah☝️",2,0,0,02/12/2024 6:01,,,,
18034453285771629,5423217949,,achmadzakaria82,Keren. 🔥 Nomor 1,2,0,0,02/12/2024 6:03,,,,
17924609654836327,1522515618,,srisulistianingsihaan,BISMILLAH Semoga ALLAH Takdirkan Bang Anies Baswedan dan Cak Imin Menjadi Presiden dan Wakil Presiden 2024 Ini 🤩☝️dg Cara Sebaik2nya ALLAH Ridho Kun Fayakun Aamiin ya Rabb🤲🤲🤲❤️🥰😭😭😭,18,0,0,02/12/2024 6:03,,,,
17999388029398286,1536589085,,mid_dede_,🔥🔥🔥🔥❤️❤️❤️,0,0,0,02/12/2024 6:03,,,,
17944316246667367,14487376813,,hijabfhas,Wapres ama cawapresnya nyinyir mbaaaa😂😂😂😂,0,0,0,02/12/2024 6:07,,,,
18214919209286908,1934619921,,fhnisa,AMIN ❤️,0,0,0,02/12/2024 6:10,,,,
17912289686899744,2027100052,,niesanisfiati,Bismillah bi'idnillah perubahan ☝,1,0,0,02/12/2024 6:13,,,,
17997872753402293,6796311718,,anggirosnihrp,❤️aaamiiinn,0,0,0,02/12/2024 6:13,,,,
18067432435484043,1554070483,,dwiwidowati,01 AMIN ....❤️❤️🔥🔥,0,0,0,02/12/2024 6:14,,,,
18408206359049869,4033671647,,nunceandis,Inshaa Allah,0,0,0,02/12/2024 6:15,,,,
17991063044536971,4342738081,,vthree_fashion,"Allohu Akbar semoga Alloh merestui Abah menjadi Presiden Yg amanah utk negri ini ,AAMIIN 🤲",0,0,0,02/12/2024 6:16,,,,
17898132323956529,218836904,,hikmattongasa,AMIN 👍 AMIN 👍AMIN 🤲🤲🤲,0,0,0,02/12/2024 6:17,,,,
18406854391044342,7463221266,,elwitahijab,❤️,0,0,0,02/12/2024 6:18,,,,
18041148901728737,218836904,,hikmattongasa,Bismillah Abah ANIES MUHAIMIN 👍,0,0,0,02/12/2024 6:18,,,,
18030634588858493,1398102285,,hartatidwiputri,2🔥🔥🔥,0,0,0,02/12/2024 6:19,,,,
18410017393023947,1235582166,,diniahusnia,Anak abah bismillah untuk perubahan ☝️,3,0,0,02/12/2024 6:21,,,,
18013526297164539,1837484193,,shelliakhairudin,Kak❤️ 01,0,0,0,02/12/2024 6:21,,,,
17872722618000344,177194071,,pay.poppym,"Alhamdulillah,merapat semuanya🔥🔥🔥❤️",0,0,0,02/12/2024 6:24,,,,
17933293592807268,4061064727,,wahyukharismaputrii,😂,0,0,0,02/12/2024 6:25,,,,
17998756754420432,13292226839,,nurida.yuli,Mba @dianpelangi 🖕🖕,0,0,0,02/12/2024 6:26,,,,
18059847838518496,1634893078,,vera_tutupoho,☝️,0,0,0,02/12/2024 6:27,,,,
18322247815118613,1990907459,,diannatalia14,❤️,0,0,0,02/12/2024 6:27,,,,
18093187882403398,25988174780,,rujakpremium_palu,AMIN TERBAIK,0,0,0,02/12/2024 6:28,,,,
18012610229275959,610131458,,anne.kecee,Alhamdulillah mba Dian pilih 01 AMIN ...pro rakyat memang ga salah yg pilih AMIN cerdas2 dan keren ❤️,0,0,0,02/12/2024 6:29,,,,
17993008061597173,1560034418,,fatfarinrachky,"Alhamdulillah andalanku...satu suara...""PERUBAHAN""..in sha Allah lebih baik..AMIN🤲🤗❤️",0,0,0,02/12/2024 6:29,,,,
18093116743397182,49783015290,,bakoel_mboke,Bismillah perubahan untuk Indonesia ❤️🔥,0,0,0,02/12/2024 6:30,,,,
18068990671438568,656393242,,andi_siska_andriani,masya allah ❤❤❤,0,0,0,02/12/2024 6:30,,,,
17995659485305921,25988174780,,rujakpremium_palu,2 Hari lagi pemilihan.. Ayoo terus suarakan!!! AMIN 01 Terbaik❤️❤️,0,0,0,02/12/2024 6:31,,,,
18020992678874617,1657376219,,fitri_haerani,Alhamdulillah Mbak Dian...AM1N ❤️❤️,0,0,0,02/12/2024 6:32,,,,
18027805531920764,1789510281,,toyyibah_salnaz,Allahu Akbar....,0,0,0,02/12/2024 6:36,,,,
18014389001319563,1816336039,,shinttaaulia,❤️🔥,0,0,0,02/12/2024 6:38,,,,
17987091626432745,5568019334,,babehyanto,Tiada kesulitan dan halangan yg menghalangi walaupun tembok tebal menjulang tinggi menghalangi kalo saja Alloh sudah berkehendak  hanya kepada hamba yang di tunjuk  yang mampu menjalankan amanah dan pertanggung jawaban......Aamiin,0,0,0,02/12/2024 6:38,,,,
18011194385332136,1224266449,,indriayu_99,🧡🧡🧡,0,0,0,02/12/2024 6:39,,,,
18015885470113791,1767190154,,dm_three_b,01 untuk perubahan Indonesia ❤️☝️,0,0,0,02/12/2024 6:39,,,,
18024018031958856,1224266449,,indriayu_99,☝️🧡🔥✨️,0,0,0,02/12/2024 6:39,,,,
18030404134893285,5562417866,,sitifatimahsyafiq_,❤️❤️❤️❤️❤️,0,0,0,02/12/2024 6:39,,,,
18023166271840363,1933129492,,attie.r.denny,AMIN,0,0,0,02/12/2024 6:40,,,,
17995132610314817,2156139765,,unclejekco,2,0,0,0,02/12/2024 6:42,,,,
18038049796668835,7236746375,,damar_kuntoro,AMIN untuk akal yg sehat,0,0,0,02/12/2024 6:44,,,,
18013705217132259,5432428610,,h_hairiyah,"Bismillah , AMIN Presiden 2024 🤲🤲☝️☝️",0,0,0,02/12/2024 6:45,,,,
17956454774727880,2317165698,,muhammad_surya007,Bismillah.. Untuk Abah ☝❤,1,0,0,02/12/2024 6:46,,,,
18021283186869140,2249368607,,ithaburhan,Bangga sama mba Dian. Kita ada dibarisan yg sama mba.. 🔥🔥🔥,0,0,0,02/12/2024 6:47,,,,
17898979925875261,1953941574,,mimih_farheen,aminnnn semoga jd presiden abahku❤️😍,0,0,0,02/12/2024 6:47,,,,
17847280809153018,59866866152,,maylikashaina,❤️❤️🔥🔥,0,0,0,02/12/2024 6:48,,,,
18022014799857688,1195996389,,marwahkadir,Bismillah....01 menang,0,0,0,02/12/2024 6:48,,,,
18015350924171183,4292345492,,dzaufa2125,Kereeeeennnnnnn......👏👏👏,2,0,0,02/12/2024 6:49,,,,
18004770692135419,588806450,,rendhaa,"abaaaaaaah 🥹 
Apapun hasilnya, kami bangga bisa berada dibarisamu Abah 😭",0,0,0,02/12/2024 6:49,,,,
18255881521174812,59597477147,,jejaknengaufa,"kak diaan, benar2 terima kasih utk berani bersuara! your inspired☝️🔥",5,0,0,02/12/2024 6:50,,,,
17931668654810918,52614903050,,lovelybee.choice,Salam Perubahan..!! Perubahan Sholawat Nabi jadi Sholawat Nyinyir..!! Cak Imin ga di pertanyakankah ke Islaman-nya..??,0,0,0,02/12/2024 6:50,,,,
17880225249014038,177378029,,tesha_nf,Luv mbak🤍💚💚💚🤍,2,0,0,02/12/2024 6:51,,,,
17989462415373242,5813526995,,nooring.wisudani,AMIN ☝️,0,0,0,02/12/2024 6:51,,,,
18054955693552412,243803185,,ra.a_saa,"Aamiij Yaa Mujib.. semoga Allah Ridho dan mnjatuhkan Pilihannya k abah utk memimpin Bangsa ini menuju Perubahan, perubahan yg org2 cetek blg mulai dri nol (dia kata lg isi bbm x yak) hehehhehe Perubahan yg dmaksud AMIN bkn Merubah dri 0! Tp merubah smua sektor yg tidak baik mnjadi BAIK..! Smg smp dsitu dlu Paham wahai kaum 02 hahahah",0,0,0,02/12/2024 6:55,,,,
18026575876907258,598831696,,riniibonz,☝️☝️☝️☝️☝️,1,0,0,02/12/2024 6:55,,,,
18026980360903525,1977873729,,linawati____,"mba dian jalan kaki bareng tuh sama saya ,jaketnya keren",0,0,0,02/12/2024 6:56,,,,
18010936298230470,25832706528,,esihsupatma,AMIN ❤️,0,0,0,02/12/2024 6:56,,,,
18253591447236928,8199209742,,mamaliena.id,Aamiin 😇🤲,0,0,0,02/12/2024 6:56,,,,
18270946690204449,1250370322,,salsilmuchtar,🫶🏻🫶🏻🫶🏻,1,0,0,02/12/2024 6:57,,,,
18018662117088083,385577028,,mudalifa,Bundii 😍😍,0,0,0,02/12/2024 6:57,,,,
18027562213906638,5716589338,,kemeja_robek,"Bismillah 01 kak.. 🥹semoga Allah mengabulkan doa""kita",0,0,0,02/12/2024 6:58,,,,
17868040974067833,1943312742,,putri_abdi,🔥🔥🔥🔥🔥,0,0,0,02/12/2024 6:59,,,,
17951049338755585,2447683712,,hj.nana_zikri,Kereen sekali ❤️❤️....saya pencinta dan penjual produk anda  ibu....alhamdulilah kita sehati  salam dari saya  d kota amuntai,21,0,0,02/12/2024 7:01,,,,
18040543339638150,5443181737,,oanggun_,"Bismillahirrahmanirrahim.. semoga Allah izinkan, Allah ridhoi Prabowo Gibran menang mutlak",0,0,0,02/12/2024 7:02,,,,
18084596980385918,2905279082,,ririnmaharani20101991,Waktunya perubahan yoook bilang amiiiin,4,0,0,02/12/2024 7:02,,,,
17944315385666115,5538691285,,_dylaaa,❤️☝️🇲🇨,0,0,0,02/12/2024 7:02,,,,
18035246155772770,1026928045,,contamanelcollection,ikuuut👏👏,0,0,0,02/12/2024 7:03,,,,
18020546207075371,497084042,,andnslmh,menyalaaa bundiii🔥🔥🔥,0,0,0,02/12/2024 7:03,,,,
18140640286310919,3049182514,,sisilia_dcr,Indonesia ber 1,0,0,0,02/12/2024 7:03,,,,
18054840325494474,4053697021,,fatgeduh,Aamiin,0,0,0,02/12/2024 7:05,,,,
17990183759345207,1740933016,,fidaaulia88,AMIN ❤️☝️,0,0,0,02/12/2024 7:05,,,,
18000165668431682,1973402415,,lindadewa345,Amin 😍😍😍,0,0,0,02/12/2024 7:05,,,,
18050717362570949,8011311395,,hamni_mimi_nasution,❤️🔥Anak Abah 😍,0,0,0,02/12/2024 7:07,,,,
18017246653899663,1935927011,,rossarossa361,Amin,0,0,0,02/12/2024 7:07,,,,
17988479798396062,329706638,,dhedelz,Bismillah Amin☝️🔥,0,0,0,02/12/2024 7:07,,,,
18383057437073221,493768329,,kikitaurista,ANIES PRESIDEN ☝️☝️☝️,0,0,0,02/12/2024 7:07,,,,
18082833940428604,2221430397,,rizky_ka,Anak abah kumpulkan 😍,0,0,0,02/12/2024 7:09,,,,
17980047056499245,1595569760,,yokirp,"Enak ya para artis, influencer, dan rakyat biasa bisa upload fotonya, gw harus menahan diri sampe pemilu selesai😢",0,0,0,02/12/2024 7:10,,,,
17995970759292040,2138668913,,dya_red,Prabowo gibran❤️ krna saya waras,0,0,0,02/12/2024 7:10,,,,
18005159477345144,3488453650,,cep_alu16,Amin,1,0,0,02/12/2024 7:14,,,,
17948698622762245,1285784609,,dapoerdandys_mks,Alhamdulillah,1,0,0,02/12/2024 7:15,,,,
17937360326698804,2205724572,,hayu_ananda,Smoga stlah mndengar cak imin sholawatan smoga istiqomah iya kak😂,0,0,0,02/12/2024 7:16,,,,
17950293794641333,1233425111,,latifah29_id,"Barisan yg sama MB Dian, tombol perubahan ❤️",0,0,0,02/12/2024 7:17,,,,
18036488023703777,1349581343,,yanti4r,"Makin terlope lope sm mba Dian, fav aq nih dress2 nya sll nyaman dipake apalagi saat liburan... skrng mantapp 01 🫰",0,0,0,02/12/2024 7:17,,,,
18296893507154010,2285570624,,milla_haniefah,😍😍😍,0,0,0,02/12/2024 7:18,,,,
17950068035752086,1707631702,,2205_me714,Amin dulu ya mbak..😢,0,0,0,02/12/2024 7:19,,,,
18082780510428735,413002423,,devi_septianadewi,❤️❤️❤️,0,0,0,02/12/2024 7:19,,,,
18142454239309642,302311991,,chintiaerwin,Maa Shaa Allah AAMIIN!! 👆🏻😍😍😍,2,0,0,02/12/2024 7:20,,,,
18002509523174079,1310135637,,liesnia,👍 AMIN,0,0,0,02/12/2024 7:20,,,,
18409163143018938,2078708749,,nuramina3838,AMIN❤️☝️,0,0,0,02/12/2024 7:21,,,,
18216829579279248,1282872285,,patrawilis_ecoprint,Mba Dian kereeennn ❤️❤️,0,0,0,02/12/2024 7:22,,,,
18004551947355871,2001914538,,upiksrihartini307,Aamiin..,0,0,0,02/12/2024 7:22,,,,
17849598525148653,362768784,,matillyasr,"Bismillah, meski kubu sana sudah yakin menang 1 putaran dgn cara curang dan mengatasnamakan “rakyat” . Namun Allah sebaik2nya pembalas tipu day 🔥☝️",1,0,0,02/12/2024 7:23,,,,
18015458081150212,63940019923,,abekluthfi,Menyala❤️🔥🔥🔥👏,0,0,0,02/12/2024 7:23,,,,
18092509012394711,1698460502,,eka.rahmatiah,Bismillah 🔥🔥🔥🔥🔥,4,0,2,02/12/2024 7:23,,,,
18254162689208270,4341317384,,ananda_wjy,Bismillah kakka ☝️,0,0,0,02/12/2024 7:24,,,,
18024875032803543,2091525215,,lany_tangkelangi,Amin,0,0,0,02/12/2024 7:24,,,,
17924696597836604,1633624844,,dinidarmawati,Masyaa Allah Tabarakallah☝️,0,0,0,02/12/2024 7:25,,,,
18031599802877899,6849435440,,officialjajananchika,Aamiin ☝️🔥🔥🔥🔥,0,0,0,02/12/2024 7:26,,,,
17964475391589270,44750014181,,asep.rusmana.1865,"Alhamdulillah turut hadir di JIS,datang dari jam 11 malam",0,0,0,02/12/2024 7:27,,,,
18242098876219731,2974186118,,alifa_desti,AMIN ❤️,0,0,0,02/12/2024 7:28,,,,
18242683651216762,7780245572,,anis.fitrikhnisa,Love you teteh 😍😍,0,0,0,02/12/2024 7:29,,,,
17978828912644340,1490529231,,marifahamin,Aamiin🔥,0,0,0,02/12/2024 7:31,,,,
18174580459289295,1158195918,,yanhieyard,Waawww...Daeabakk 😍,0,0,0,02/12/2024 7:31,,,,
18021666235864168,1474922900,,faisal_suwardi_shalih_,Mbak Dian❤️🔥🌾,0,0,0,02/12/2024 7:32,,,,
18056152561532928,1818177450,,andaanyan,MashaAllah,0,0,0,02/12/2024 7:32,,,,
18324900052143002,46145678762,,sudjianaabdullah,"Assalamualaikum warahmatullahi wabarakatuh knp ya kok saling menghujat satu sama lain. aku amati pendukung dr capres 01,02,03 saling menjelekkn. ayo kita doakn capres ketiga2nya sehat umur panjang. kita tunggu jwbn dr Allah siapa presidennya dan mudah2an indonesia damai dan sejahtera💪🙏",0,0,0,02/12/2024 7:33,,,,
18022395961994842,1603877325,,bebbysilvia13,ما شاء الله تبارك الله AMIN insyaAlloh ❤️👍🏻,0,0,0,02/12/2024 7:35,,,,
17872741305000081,2089853417,,yantierva,MasyaAllah kak ❤️,0,0,0,02/12/2024 7:36,,,,
18044168746719569,1354094309,,maharani0178,❤️☝️ bismillah AMIN menang,0,0,0,02/12/2024 7:36,,,,
17972139386525454,1679873741,,noeroelaini1,MasyaAllah ta barakallah❤️,0,0,0,02/12/2024 7:37,,,,
17920364405847560,1394980453,,hennyzasha,alapyu sekebon mbak @dianpelangi,0,0,0,02/12/2024 7:38,,,,
"1,79548E+16",57121143526,,hasrah343,☝️☝️☝️☝️,0,0,0,02/12/2024 7:38,,,,
18227425789270220,1592381119,,chailinaina,Aamiin ya Allah,0,0,0,02/12/2024 7:39,,,,
18022055095988836,2256127041,,ossyputrywijaya,❤️👏👏,0,0,0,02/12/2024 7:40,,,,
18024733873824905,1424419309,,nailaarima_,"Yg tiba2 pada unfoll mba dian, sebenarnya mba dian lg nyeleksi followers juga effortlessly.. Berarti mereka follow mba dian bukan krn karyanya, cuma ikut2an aja wkwk",199,0,12,02/12/2024 7:41,,,,
18414334984049820,2165161981,,vicky_agustinarh,MasyaAllah... Bismillah InsyaAllah.. Semoga yg terbaik Amin🤲☝,0,0,0,02/12/2024 7:43,,,,
18069665206482030,1583419969,,griya_cantik_lieya,Masya allah org2 sholeh dan cerdas tetap 01 amin..,10,0,0,02/12/2024 7:44,,,,
18041186419648891,4312706320,,shabirachacha,Bismillah 01 waktunya perubahan,0,0,0,02/12/2024 7:45,,,,
18008163044264011,1172324087,,rizkiky.04,🙌... Dibaris yg sama... 1 utk perubahan bismillah biidznillah,0,0,0,02/12/2024 7:46,,,,
18000105611232705,207594133,,ridsis,Amin MasyaAllah ❤️,0,0,0,02/12/2024 7:46,,,,
18243733444218916,1010470837,,ticka_mega20,🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘,0,0,0,02/12/2024 7:46,,,,
18175285822294416,6903932175,,medimudo,Salam perubaban,0,0,0,02/12/2024 7:49,,,,
17917565267856067,2095138930,,sofiansyaheddy,Shalawat nya di benarin lagi ya mba,0,0,0,02/12/2024 7:49,,,,
18007394729084254,30184428293,,in3_wandhanmuria,Barokallohu fik 😍😍😍😍😍,0,0,0,02/12/2024 7:53,,,,
18005998169465432,2366256144,,elysukarsih,tolong sadarin pilihanmu mbak kayaknya dia sampek sekarang masih ribut sama sinyal yang ilang 😁,0,0,0,02/12/2024 7:54,,,,
17984313476468907,1120534211,,handriyani_yesi,Bismillah sayapun insyaAllah menginginkan perubahan😍😍,4,0,0,02/12/2024 7:55,,,,
18039348256670106,2261144056,,dw.ayufirdausi,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0,02/12/2024 7:55,,,,
18008919098336114,3268029229,,safitriiyanii,☝️🔥,0,0,0,02/12/2024 7:56,,,,
18006721376106186,1564092037,,donghae_sari,Bismillah 01,0,0,0,02/12/2024 7:58,,,,
18019981403051764,1644064519,,lita_gani,❤️❤️❤️,0,0,0,02/12/2024 7:59,,,,
17996540765595195,324995535,,wellaekahamzani,❤️❤️,0,0,0,02/12/2024 7:59,,,,
18033081907839765,3261152419,,nanayan26,"Saya adalah orang yg srg beli koleksi kak dian walaupun d bawah 1jt tp saya srg beli, untuk kali ini saya gamau beli dulu karena beda pilihan.saya ttp 02 always ❤️🔥",0,0,0,02/12/2024 8:00,,,,
17966402747571793,3282272562,,frdbfrhh,❤❤,0,0,0,02/12/2024 8:01,,,,
18014468408151161,215318011,,3fa1,❤️❤️❤️suara hati,0,0,0,02/12/2024 8:01,,,,
18009752177213758,45043684103,,andiferial2,AMIN,0,0,0,02/12/2024 8:04,,,,
17855268543110513,1483909745,,merrychresna,Bismillah...AMIN☝🏼🇮🇩,0,0,0,02/12/2024 8:04,,,,
17953783595740664,2354107290,,nia.priatna,Semangat mba.Dian....bismillah smg di th.2024 Abah Anies Presiden Indonesia Aamiin 🔥🔥🔥❤️❤️❤️,40,0,0,02/12/2024 8:06,,,,
18034398238795114,1655822920,,miaismiati_03,AMIN ☝🏻,0,0,0,02/12/2024 8:06,,,,
18226218067250316,6649791238,,alva_br,Lupphh banget Mbak @dianpelangi ❤️AMIN menang putaran 1,0,0,1,02/12/2024 8:06,,,,
18032516233864502,3105428305,,syahramalika,@dianpelangi jaketnya kerennnnn ada di marketplace gaa,0,0,0,02/12/2024 8:06,,,,
18392876788068163,2563434056,,deasy_nirwani,"MasyaAllahTabarakallah, anak muda hebat, Bismillah Amin1 menang ❤",0,0,0,02/12/2024 8:07,,,,
18019210007083528,1200766633,,luluwyf,"Aaa bundi masyaallahhhh😍😍😍🔥🔥semoga bertemu dilain kesempatann, kemarin fokus pada perubahan, sehat sehatt bundiiii 🫶🏻🫶🏻🫶🏻🫶🏻",0,0,0,02/12/2024 8:08,,,,
18061208038503333,9289350368,,vivoo_kf,2,0,0,0,02/12/2024 8:08,,,,
18324748372141043,2202083313,,azmi.n_h,Anak anak abah rindu perubahan. ☝🤍,0,0,0,02/12/2024 8:10,,,,
17947504493765981,18832102378,,khadijahakhirjaman,☝️☝️☝️,0,0,0,02/12/2024 8:12,,,,
18008006882092713,7204039123,,leonyagustinekatinalim,"Hihihi kalo dirubah lagi, apa dijebolin semua itu bangunan2 yang mulai jalan 😂 y Allah apa lg yg d rubah ini, dl Jakarta d rubah2 dr Gubenur sblmnya jd mkin gimana gitu 😢 ehmm y semoga yg trbaik jgn ngerubah2 deh plis, sholawat aja d buat jd kek gt liriknya 😢",0,0,0,02/12/2024 8:12,,,,
17898388361881719,274182158,,dina_fatia,❤️❤️❤️❤️,1,0,0,02/12/2024 8:13,,,,
18041533381631145,7169976779,,nia_baniar,@dianpelangi 🔥👏😍☝️,0,0,0,02/12/2024 8:14,,,,
18026333692926230,45480455850,,anhaacollection,❤️,0,0,0,02/12/2024 8:14,,,,
18016167737144028,52141595644,,anitrisnawatianil,AMIN☝️,0,0,0,02/12/2024 8:15,,,,
18097433716391648,1596897293,,onand12,🔥👏,0,0,0,02/12/2024 8:16,,,,
18019319399091077,3295909661,,elfiani17895,maaf mbak kami butuh MAKAN bukan BBM gratis. KARNA KAMI GAK PUNYA MOTOR 😂😂 LAGIAN SIAPA YANG MAU KASIH bBM gratis cuma2 mbak mikirr lah yang punya otak. 😂😂😂,0,0,0,02/12/2024 8:17,,,,
18026796190901336,1596782920,,thasyaikhzanirz,anak abahhhhhh🔥🔥,0,0,0,02/12/2024 8:17,,,,
18011267813238240,538898155,,indahnwa,#AnakAbah! Allahuakbar!☝️✊,0,0,0,02/12/2024 8:18,,,,
18302805667179309,2239344282,,diraarsanyhasibuan,مَاشَاءَ اللهُ تَبَارَكَ اللهُ kakkk 🫶🏻,1,0,0,02/12/2024 8:18,,,,
18020888669069253,1561214805,,melindaferoo,Sudah Saatnya Indonesia Punya Pemimpin yg Cerdas Berwibawa dn Layak Jd Panutan dlm Segala Hal..Yuuk Satukan Indonesia dgn Semangat Perubahan utk Indonesia yg Adil Beradab dn Makmur.. Wakanda No More Indonesia Forever..,0,0,0,02/12/2024 8:19,,,,
17879494983013799,62035272533,,meri.monita,Masha Allah Amin menang,1,0,0,02/12/2024 8:19,,,,
18000963800455479,2015374090,,nazilah_nungnong,Mbak..mbak..masa tenang mbak,0,0,0,02/12/2024 8:20,,,,
17936435465704263,2545855250,,inisialicya,"Berubah terus kapan  majunya, yuk bisa Indonesia maju😍",0,0,0,02/12/2024 8:21,,,,
18028949659881470,3228641313,,syr__aini,satu jalur..smoga Allah melindungi negeri ini dri para pemimpin zholim🤲,0,0,0,02/12/2024 8:23,,,,
18034162165810305,345622084,,bundaalmira_,❤️❤️❤️,0,0,0,02/12/2024 8:24,,,,
17951960498638088,1601375682,,puputkuki,❤❤❤,11,0,0,02/12/2024 8:24,,,,
18130320214322654,3091177062,,faaa.nrq,☝🏻💓👏🏻,0,0,0,02/12/2024 8:25,,,,
18015031922496521,2150684418,,intanalhadi,Abah anis presiden kita,2,0,0,02/12/2024 8:26,,,,
18024633979939946,45305434627,,iamyounita,Bismillah,0,0,0,02/12/2024 8:26,,,,
18033306244675244,1097515888,,andrejayasaputra91,Tapi jgn suka nyinyir ya pak,0,0,0,02/12/2024 8:27,,,,
18254953219212953,2994616784,,yefa_officialstore,Bismillah Abah anis…..❤❤❤,2,0,0,02/12/2024 8:27,,,,
18055966246543756,1668398168,,noviefroza,Masya Allah...kerennnnnn..,1,0,0,02/12/2024 8:28,,,,
17949795284757078,3652091204,,lestari_lin18,02 💙,0,0,0,02/12/2024 8:29,,,,
18014995736283878,54688838,,enoy17,Saya mendukung p prabowo di 2019 dengan mencoblos muka bang Sandi 2014 juga mendukung p prabowo dengan mencoblos muka pak hatta Rajasa sekarang saya mendukung pak prabowo untuk istirahat dahulu dan berharap #wakandanomoreindonesiaforever,24,0,0,02/12/2024 8:29,,,,
18022522336849127,5790417389,,indri_meiningsih,Masya allah 😍😍,0,0,0,02/12/2024 8:30,,,,
17922682922837107,217119355,,mysaphire,AMIN,0,0,0,02/12/2024 8:30,,,,
18009360557218902,6873977995,,lestari_tari1210,Semangat demi perubahan😍. Amin👏,0,0,0,02/12/2024 8:31,,,,
18072449449481831,1655422345,,ernas_property_pinera57,Salut... Publik Pigur Cerdas dan berani menyuarakan ☝️,0,0,0,02/12/2024 8:31,,,,
17933149325707524,1412865265,,rahayurachman,Am1n,0,0,0,02/12/2024 8:32,,,,
18411811525004280,5454141270,,nr_sondakhserang,Kode 1+1= 2👏,0,0,0,02/12/2024 8:34,,,,
17897160524957912,1537403594,,lukman1829.lh,Gas 02,0,0,0,02/12/2024 8:34,,,,
17912547800899251,64249500112,,msglow_stockist.cihaurbeuti,Juara itu pasti angka 1..AMINN,0,0,0,02/12/2024 8:34,,,,
18033581269755211,29063930387,,__ayniyaj,Bismillah ☝️☝️,1,0,0,02/12/2024 8:34,,,,
18281931277092620,54013041545,,mjuned2302,Tugas kita tinggal awasi pemilu lapor jk temukan kecurangan difoto...bila perlu klarifikasi ditempat..,0,0,0,02/12/2024 8:35,,,,
17846589279155364,2209676941,,aminahanrisa,aamiin,0,0,0,02/12/2024 8:35,,,,
17854893915110379,8371773840,,shanny_destyasarii,😍😍😍,0,0,0,02/12/2024 8:35,,,,
18305641276183713,1549372995,,wulandary.ihdal,Bismillah ya bundi😍😍,1,0,0,02/12/2024 8:36,,,,
18227738836252558,1401417931,,nisafranelia_beautyconsultant,yeayyyyy barakallahh Pe ru ba han lebih baik dlam sgala hal Indonesia kita Aamiin Allahuma Aamiin🤲,0,0,0,02/12/2024 8:37,,,,
